user_id,session_id,auth_type,key,x,y,pressure,timestamp
genuine,1771628273980,pattern,swipe,74,318,1,1771628273981
genuine,1771628273980,pattern,swipe,75,318,1,1771628274016
genuine,1771628273980,pattern,swipe,87,316,1,1771628274038
genuine,1771628273980,pattern,swipe,75,318,1,1771628274028
genuine,1771628273980,pattern,swipe,91,314,1,1771628274045
genuine,1771628273980,pattern,swipe,107,309,1,1771628274061
genuine,1771628273980,pattern,swipe,128,302,1,1771628274079
genuine,1771628273980,pattern,swipe,159,295,1,1771628274095
genuine,1771628273980,pattern,swipe,175,293,1,1771628274112
genuine,1771628273980,pattern,swipe,203,295,1,1771628274129
genuine,1771628273980,pattern,swipe,217,299,1,1771628274145
genuine,1771628273980,pattern,swipe,234,307,1,1771628274162
genuine,1771628273980,pattern,swipe,251,316,1,1771628274178
genuine,1771628273980,pattern,swipe,266,324,1,1771628274195
genuine,1771628273980,pattern,swipe,280,331,1,1771628274211
genuine,1771628273980,pattern,swipe,289,338,1,1771628274229
genuine,1771628273980,pattern,swipe,294,344,1,1771628274244
genuine,1771628273980,pattern,swipe,297,350,1,1771628274262
genuine,1771628273980,pattern,swipe,299,358,1,1771628274278
genuine,1771628273980,pattern,swipe,299,368,1,1771628274294
genuine,1771628273980,pattern,swipe,297,385,1,1771628274312
genuine,1771628273980,pattern,swipe,292,405,1,1771628274329
genuine,1771628273980,pattern,swipe,284,431,1,1771628274345
genuine,1771628273980,pattern,swipe,280,447,1,1771628274362
genuine,1771628273980,pattern,swipe,278,459,1,1771628274378
genuine,1771628273980,pattern,swipe,278,469,1,1771628274394
genuine,1771628273980,pattern,swipe,278,475,1,1771628274411
genuine,1771628273980,pattern,swipe,279,480,1,1771628274428
genuine,1771628273980,pattern,swipe,279,484,1,1771628274444
genuine,1771628273980,pattern,swipe,280,486,1,1771628274461
genuine,1771628273980,pattern,swipe,281,486,1,1771628274478
genuine,1771628273980,pattern,swipe,281,486,1,1771628274494
genuine,1771628273980,pattern,swipe,281,486,1,1771628274512
genuine,1771628275564,pattern,swipe,98,319,1,1771628275565
genuine,1771628275564,pattern,swipe,98,319,1,1771628275593
genuine,1771628275564,pattern,swipe,105,318,1,1771628275610
genuine,1771628275564,pattern,swipe,119,315,1,1771628275626
genuine,1771628275564,pattern,swipe,111,317,1,1771628275614
genuine,1771628275564,pattern,swipe,138,311,1,1771628275643
genuine,1771628275564,pattern,swipe,161,307,1,1771628275660
genuine,1771628275564,pattern,swipe,187,304,1,1771628275677
genuine,1771628275564,pattern,swipe,212,304,1,1771628275693
genuine,1771628275564,pattern,swipe,233,305,1,1771628275710
genuine,1771628275564,pattern,swipe,253,309,1,1771628275727
genuine,1771628275564,pattern,swipe,263,314,1,1771628275743
genuine,1771628275564,pattern,swipe,272,320,1,1771628275761
genuine,1771628275564,pattern,swipe,279,329,1,1771628275776
genuine,1771628275564,pattern,swipe,284,340,1,1771628275794
genuine,1771628275564,pattern,swipe,287,351,1,1771628275809
genuine,1771628275564,pattern,swipe,287,379,1,1771628275843
genuine,1771628275564,pattern,swipe,287,363,1,1771628275826
genuine,1771628275564,pattern,swipe,283,398,1,1771628275859
genuine,1771628275564,pattern,swipe,279,418,1,1771628275876
genuine,1771628275564,pattern,swipe,276,436,1,1771628275892
genuine,1771628275564,pattern,swipe,273,452,1,1771628275909
genuine,1771628275564,pattern,swipe,272,465,1,1771628275925
genuine,1771628275564,pattern,swipe,272,474,1,1771628275942
genuine,1771628275564,pattern,swipe,272,483,1,1771628275959
genuine,1771628275564,pattern,swipe,272,485,1,1771628275977
genuine,1771628275564,pattern,swipe,273,488,1,1771628275993
genuine,1771628275564,pattern,swipe,273,491,1,1771628276010
genuine,1771628275564,pattern,swipe,273,492,1,1771628276024
genuine,1771628277386,pattern,swipe,83,323,1,1771628277387
genuine,1771628277386,pattern,swipe,100,318,1,1771628277425
genuine,1771628277386,pattern,swipe,114,313,1,1771628277440
genuine,1771628277386,pattern,swipe,83,323,1,1771628277408
genuine,1771628277386,pattern,swipe,95,319,1,1771628277421
genuine,1771628277386,pattern,swipe,204,294,1,1771628277490
genuine,1771628277386,pattern,swipe,138,306,1,1771628277457
genuine,1771628277386,pattern,swipe,169,299,1,1771628277474
genuine,1771628277386,pattern,swipe,239,293,1,1771628277507
genuine,1771628277386,pattern,swipe,264,296,1,1771628277523
genuine,1771628277386,pattern,swipe,277,304,1,1771628277541
genuine,1771628277386,pattern,swipe,284,312,1,1771628277557
genuine,1771628277386,pattern,swipe,292,322,1,1771628277573
genuine,1771628277386,pattern,swipe,296,335,1,1771628277590
genuine,1771628277386,pattern,swipe,298,347,1,1771628277607
genuine,1771628277386,pattern,swipe,297,365,1,1771628277625
genuine,1771628277386,pattern,swipe,295,376,1,1771628277640
genuine,1771628277386,pattern,swipe,288,404,1,1771628277657
genuine,1771628277386,pattern,swipe,284,418,1,1771628277673
genuine,1771628277386,pattern,swipe,278,446,1,1771628277690
genuine,1771628277386,pattern,swipe,276,461,1,1771628277708
genuine,1771628277386,pattern,swipe,275,472,1,1771628277723
genuine,1771628277386,pattern,swipe,275,478,1,1771628277740
genuine,1771628277386,pattern,swipe,275,481,1,1771628277757
genuine,1771628277386,pattern,swipe,275,481,1,1771628277774
genuine,1771628277386,pattern,swipe,276,481,1,1771628277804
genuine,1771628277386,pattern,swipe,276,481,1,1771628277808
genuine,1771628278694,pattern,swipe,73,326,1,1771628278695
genuine,1771628278694,pattern,swipe,73,326,1,1771628278699
genuine,1771628278694,pattern,swipe,73,326,1,1771628278706
genuine,1771628278694,pattern,swipe,73,326,1,1771628278722
genuine,1771628278694,pattern,swipe,81,324,1,1771628278728
genuine,1771628278694,pattern,swipe,92,322,1,1771628278739
genuine,1771628278694,pattern,swipe,104,320,1,1771628278756
genuine,1771628278694,pattern,swipe,125,314,1,1771628278772
genuine,1771628278694,pattern,swipe,152,309,1,1771628278788
genuine,1771628278694,pattern,swipe,182,305,1,1771628278806
genuine,1771628278694,pattern,swipe,212,304,1,1771628278822
genuine,1771628278694,pattern,swipe,271,307,1,1771628278873
genuine,1771628278694,pattern,swipe,257,303,1,1771628278856
genuine,1771628278694,pattern,swipe,286,321,1,1771628278906
genuine,1771628278694,pattern,swipe,281,313,1,1771628278889
genuine,1771628278694,pattern,swipe,288,331,1,1771628278922
genuine,1771628278694,pattern,swipe,289,342,1,1771628278938
genuine,1771628278694,pattern,swipe,289,354,1,1771628278955
genuine,1771628278694,pattern,swipe,287,374,1,1771628278972
genuine,1771628278694,pattern,swipe,283,392,1,1771628278988
genuine,1771628278694,pattern,swipe,279,411,1,1771628279005
genuine,1771628278694,pattern,swipe,274,430,1,1771628279021
genuine,1771628278694,pattern,swipe,269,447,1,1771628279039
genuine,1771628278694,pattern,swipe,266,460,1,1771628279055
genuine,1771628278694,pattern,swipe,265,470,1,1771628279072
genuine,1771628278694,pattern,swipe,265,478,1,1771628279088
genuine,1771628278694,pattern,swipe,265,482,1,1771628279105
genuine,1771628278694,pattern,swipe,265,484,1,1771628279121
genuine,1771628278694,pattern,swipe,265,486,1,1771628279138
genuine,1771628278694,pattern,swipe,266,488,1,1771628279154
genuine,1771628278694,pattern,swipe,266,489,1,1771628279172
genuine,1771628278694,pattern,swipe,267,490,1,1771628279189
genuine,1771628278694,pattern,swipe,267,490,1,1771628279200
genuine,1771628280257,pattern,swipe,98,307,1,1771628280258
genuine,1771628280257,pattern,swipe,99,307,1,1771628280319
genuine,1771628280257,pattern,swipe,112,306,1,1771628280331
genuine,1771628280257,pattern,swipe,117,305,1,1771628280337
genuine,1771628280257,pattern,swipe,132,304,1,1771628280355
genuine,1771628280257,pattern,swipe,154,301,1,1771628280370
genuine,1771628280257,pattern,swipe,179,299,1,1771628280387
genuine,1771628280257,pattern,swipe,206,299,1,1771628280403
genuine,1771628280257,pattern,swipe,229,299,1,1771628280419
genuine,1771628280257,pattern,swipe,250,302,1,1771628280436
genuine,1771628280257,pattern,swipe,265,306,1,1771628280453
genuine,1771628280257,pattern,swipe,276,311,1,1771628280471
genuine,1771628280257,pattern,swipe,283,318,1,1771628280487
genuine,1771628280257,pattern,swipe,289,327,1,1771628280504
genuine,1771628280257,pattern,swipe,291,331,1,1771628280519
genuine,1771628280257,pattern,swipe,292,339,1,1771628280536
genuine,1771628280257,pattern,swipe,290,348,1,1771628280553
genuine,1771628280257,pattern,swipe,286,362,1,1771628280569
genuine,1771628280257,pattern,swipe,280,379,1,1771628280586
genuine,1771628280257,pattern,swipe,274,400,1,1771628280603
genuine,1771628280257,pattern,swipe,267,423,1,1771628280619
genuine,1771628280257,pattern,swipe,261,457,1,1771628280653
genuine,1771628280257,pattern,swipe,262,443,1,1771628280638
genuine,1771628280257,pattern,swipe,261,468,1,1771628280670
genuine,1771628280257,pattern,swipe,261,476,1,1771628280685
genuine,1771628280257,pattern,swipe,261,478,1,1771628280703
genuine,1771628280257,pattern,swipe,262,482,1,1771628280720
genuine,1771628280257,pattern,swipe,262,484,1,1771628280735
genuine,1771628280257,pattern,swipe,263,485,1,1771628280753
genuine,1771628280257,pattern,swipe,263,485,1,1771628280770
genuine,1771628281886,pattern,swipe,79,306,1,1771628281887
genuine,1771628281886,pattern,swipe,80,306,1,1771628281935
genuine,1771628281886,pattern,swipe,87,307,1,1771628281937
genuine,1771628281886,pattern,swipe,98,309,1,1771628281951
genuine,1771628281886,pattern,swipe,79,306,1,1771628281920
genuine,1771628281886,pattern,swipe,114,311,1,1771628281968
genuine,1771628281886,pattern,swipe,139,310,1,1771628281986
genuine,1771628281886,pattern,swipe,167,307,1,1771628282002
genuine,1771628281886,pattern,swipe,198,306,1,1771628282018
genuine,1771628281886,pattern,swipe,228,307,1,1771628282035
genuine,1771628281886,pattern,swipe,254,311,1,1771628282051
genuine,1771628281886,pattern,swipe,270,319,1,1771628282068
genuine,1771628281886,pattern,swipe,280,329,1,1771628282085
genuine,1771628281886,pattern,swipe,287,337,1,1771628282102
genuine,1771628281886,pattern,swipe,292,345,1,1771628282118
genuine,1771628281886,pattern,swipe,296,352,1,1771628282134
genuine,1771628281886,pattern,swipe,297,359,1,1771628282151
genuine,1771628281886,pattern,swipe,296,367,1,1771628282168
genuine,1771628281886,pattern,swipe,292,382,1,1771628282184
genuine,1771628281886,pattern,swipe,276,432,1,1771628282218
genuine,1771628281886,pattern,swipe,283,409,1,1771628282201
genuine,1771628281886,pattern,swipe,272,455,1,1771628282234
genuine,1771628281886,pattern,swipe,269,473,1,1771628282251
genuine,1771628281886,pattern,swipe,268,485,1,1771628282268
genuine,1771628281886,pattern,swipe,268,493,1,1771628282284
genuine,1771628281886,pattern,swipe,268,497,1,1771628282301
genuine,1771628281886,pattern,swipe,268,499,1,1771628282318
genuine,1771628281886,pattern,swipe,268,499,1,1771628282384
genuine,1771628281886,pattern,swipe,268,499,1,1771628282390
genuine,1771628283400,pattern,swipe,81,315,1,1771628283401
genuine,1771628283400,pattern,swipe,81,315,1,1771628283416
genuine,1771628283400,pattern,swipe,88,311,1,1771628283433
genuine,1771628283400,pattern,swipe,93,309,1,1771628283436
genuine,1771628283400,pattern,swipe,107,305,1,1771628283450
genuine,1771628283400,pattern,swipe,118,303,1,1771628283466
genuine,1771628283400,pattern,swipe,137,299,1,1771628283482
genuine,1771628283400,pattern,swipe,164,298,1,1771628283499
genuine,1771628283400,pattern,swipe,185,299,1,1771628283516
genuine,1771628283400,pattern,swipe,206,302,1,1771628283532
genuine,1771628283400,pattern,swipe,225,305,1,1771628283549
genuine,1771628283400,pattern,swipe,245,310,1,1771628283566
genuine,1771628283400,pattern,swipe,263,316,1,1771628283583
genuine,1771628283400,pattern,swipe,276,322,1,1771628283599
genuine,1771628283400,pattern,swipe,284,330,1,1771628283616
genuine,1771628283400,pattern,swipe,289,339,1,1771628283633
genuine,1771628283400,pattern,swipe,291,343,1,1771628283648
genuine,1771628283400,pattern,swipe,292,349,1,1771628283666
genuine,1771628283400,pattern,swipe,291,359,1,1771628283683
genuine,1771628283400,pattern,swipe,287,376,1,1771628283699
genuine,1771628283400,pattern,swipe,282,396,1,1771628283715
genuine,1771628283400,pattern,swipe,276,415,1,1771628283732
genuine,1771628283400,pattern,swipe,272,432,1,1771628283749
genuine,1771628283400,pattern,swipe,269,444,1,1771628283765
genuine,1771628283400,pattern,swipe,268,453,1,1771628283782
genuine,1771628283400,pattern,swipe,268,460,1,1771628283799
genuine,1771628283400,pattern,swipe,268,465,1,1771628283815
genuine,1771628283400,pattern,swipe,268,469,1,1771628283832
genuine,1771628283400,pattern,swipe,268,470,1,1771628283857
genuine,1771628283400,pattern,swipe,268,470,1,1771628283865
genuine,1771628283400,pattern,swipe,268,470,1,1771628283882
genuine,1771628283400,pattern,swipe,268,470,1,1771628283899
genuine,1771628284805,pattern,swipe,78,315,1,1771628284806
genuine,1771628284805,pattern,swipe,78,315,1,1771628284814
genuine,1771628284805,pattern,swipe,85,313,1,1771628284831
genuine,1771628284805,pattern,swipe,101,310,1,1771628284847
genuine,1771628284805,pattern,swipe,91,311,1,1771628284835
genuine,1771628284805,pattern,swipe,117,309,1,1771628284864
genuine,1771628284805,pattern,swipe,139,307,1,1771628284881
genuine,1771628284805,pattern,swipe,165,306,1,1771628284898
genuine,1771628284805,pattern,swipe,202,305,1,1771628284916
genuine,1771628284805,pattern,swipe,220,305,1,1771628284931
genuine,1771628284805,pattern,swipe,253,305,1,1771628284948
genuine,1771628284805,pattern,swipe,273,306,1,1771628284964
genuine,1771628284805,pattern,swipe,288,309,1,1771628284981
genuine,1771628284805,pattern,swipe,296,314,1,1771628284997
genuine,1771628284805,pattern,swipe,299,321,1,1771628285014
genuine,1771628284805,pattern,swipe,299,325,1,1771628285031
genuine,1771628284805,pattern,swipe,296,335,1,1771628285047
genuine,1771628284805,pattern,swipe,292,349,1,1771628285064
genuine,1771628284805,pattern,swipe,287,366,1,1771628285081
genuine,1771628284805,pattern,swipe,280,386,1,1771628285097
genuine,1771628284805,pattern,swipe,274,407,1,1771628285115
genuine,1771628284805,pattern,swipe,270,425,1,1771628285132
genuine,1771628284805,pattern,swipe,266,442,1,1771628285147
genuine,1771628284805,pattern,swipe,264,456,1,1771628285164
genuine,1771628284805,pattern,swipe,262,468,1,1771628285181
genuine,1771628284805,pattern,swipe,261,476,1,1771628285197
genuine,1771628284805,pattern,swipe,261,483,1,1771628285215
genuine,1771628284805,pattern,swipe,261,484,1,1771628285230
genuine,1771628284805,pattern,swipe,261,484,1,1771628285247
genuine,1771628284805,pattern,swipe,261,485,1,1771628285264
genuine,1771628284805,pattern,swipe,261,485,1,1771628285280
genuine,1771628284805,pattern,swipe,261,485,1,1771628285297
genuine,1771628284805,pattern,swipe,261,485,1,1771628285306
genuine,1771628286242,pattern,swipe,76,318,1,1771628286243
genuine,1771628286242,pattern,swipe,76,318,1,1771628286247
genuine,1771628286242,pattern,swipe,76,318,1,1771628286262
genuine,1771628286242,pattern,swipe,89,315,1,1771628286278
genuine,1771628286242,pattern,swipe,103,313,1,1771628286295
genuine,1771628286242,pattern,swipe,126,310,1,1771628286313
genuine,1771628286242,pattern,swipe,155,307,1,1771628286329
genuine,1771628286242,pattern,swipe,195,308,1,1771628286348
genuine,1771628286242,pattern,swipe,214,310,1,1771628286362
genuine,1771628286242,pattern,swipe,248,315,1,1771628286380
genuine,1771628286242,pattern,swipe,268,321,1,1771628286397
genuine,1771628286242,pattern,swipe,282,328,1,1771628286412
genuine,1771628286242,pattern,swipe,291,335,1,1771628286429
genuine,1771628286242,pattern,swipe,295,341,1,1771628286446
genuine,1771628286242,pattern,swipe,298,347,1,1771628286462
genuine,1771628286242,pattern,swipe,298,351,1,1771628286479
genuine,1771628286242,pattern,swipe,298,354,1,1771628286495
genuine,1771628286242,pattern,swipe,297,367,1,1771628286512
genuine,1771628286242,pattern,swipe,294,384,1,1771628286528
genuine,1771628286242,pattern,swipe,289,404,1,1771628286546
genuine,1771628286242,pattern,swipe,284,422,1,1771628286562
genuine,1771628286242,pattern,swipe,279,445,1,1771628286579
genuine,1771628286242,pattern,swipe,278,458,1,1771628286595
genuine,1771628286242,pattern,swipe,278,468,1,1771628286612
genuine,1771628286242,pattern,swipe,277,475,1,1771628286628
genuine,1771628286242,pattern,swipe,277,480,1,1771628286645
genuine,1771628286242,pattern,swipe,277,484,1,1771628286661
genuine,1771628286242,pattern,swipe,277,484,1,1771628286678
genuine,1771628286242,pattern,swipe,277,484,1,1771628286729
genuine,1771628287538,pattern,swipe,76,320,1,1771628287539
genuine,1771628287538,pattern,swipe,76,320,1,1771628287543
genuine,1771628287538,pattern,swipe,77,320,1,1771628287594
genuine,1771628287538,pattern,swipe,85,319,1,1771628287607
genuine,1771628287538,pattern,swipe,104,317,1,1771628287629
genuine,1771628287538,pattern,swipe,120,315,1,1771628287643
genuine,1771628287538,pattern,swipe,141,312,1,1771628287660
genuine,1771628287538,pattern,swipe,166,310,1,1771628287678
genuine,1771628287538,pattern,swipe,193,309,1,1771628287694
genuine,1771628287538,pattern,swipe,223,309,1,1771628287710
genuine,1771628287538,pattern,swipe,251,309,1,1771628287727
genuine,1771628287538,pattern,swipe,275,312,1,1771628287745
genuine,1771628287538,pattern,swipe,289,317,1,1771628287761
genuine,1771628287538,pattern,swipe,296,323,1,1771628287777
genuine,1771628287538,pattern,swipe,300,330,1,1771628287794
genuine,1771628287538,pattern,swipe,300,335,1,1771628287811
genuine,1771628287538,pattern,swipe,300,341,1,1771628287827
genuine,1771628287538,pattern,swipe,299,352,1,1771628287843
genuine,1771628287538,pattern,swipe,297,369,1,1771628287860
genuine,1771628287538,pattern,swipe,290,395,1,1771628287877
genuine,1771628287538,pattern,swipe,287,407,1,1771628287894
genuine,1771628287538,pattern,swipe,281,433,1,1771628287910
genuine,1771628287538,pattern,swipe,278,450,1,1771628287926
genuine,1771628287538,pattern,swipe,276,462,1,1771628287943
genuine,1771628287538,pattern,swipe,276,470,1,1771628287960
genuine,1771628287538,pattern,swipe,277,476,1,1771628287977
genuine,1771628287538,pattern,swipe,277,478,1,1771628287993
genuine,1771628287538,pattern,swipe,277,480,1,1771628288009
genuine,1771628287538,pattern,swipe,278,481,1,1771628288027
genuine,1771628287538,pattern,swipe,278,482,1,1771628288044
genuine,1771628287538,pattern,swipe,278,482,1,1771628288061
genuine,1771628287538,pattern,swipe,279,482,1,1771628288077
genuine,1771628289064,pattern,swipe,91,330,1,1771628289065
genuine,1771628289064,pattern,swipe,92,330,1,1771628289094
genuine,1771628289064,pattern,swipe,101,330,1,1771628289099
genuine,1771628289064,pattern,swipe,114,329,1,1771628289109
genuine,1771628289064,pattern,swipe,133,326,1,1771628289126
genuine,1771628289064,pattern,swipe,158,321,1,1771628289142
genuine,1771628289064,pattern,swipe,191,317,1,1771628289159
genuine,1771628289064,pattern,swipe,222,314,1,1771628289175
genuine,1771628289064,pattern,swipe,242,316,1,1771628289191
genuine,1771628289064,pattern,swipe,254,321,1,1771628289208
genuine,1771628289064,pattern,swipe,268,329,1,1771628289226
genuine,1771628289064,pattern,swipe,279,338,1,1771628289242
genuine,1771628289064,pattern,swipe,288,346,1,1771628289258
genuine,1771628289064,pattern,swipe,293,352,1,1771628289275
genuine,1771628289064,pattern,swipe,295,358,1,1771628289291
genuine,1771628289064,pattern,swipe,295,361,1,1771628289308
genuine,1771628289064,pattern,swipe,292,373,1,1771628289325
genuine,1771628289064,pattern,swipe,289,385,1,1771628289341
genuine,1771628289064,pattern,swipe,286,399,1,1771628289358
genuine,1771628289064,pattern,swipe,277,450,1,1771628289408
genuine,1771628289064,pattern,swipe,283,415,1,1771628289375
genuine,1771628289064,pattern,swipe,280,433,1,1771628289392
genuine,1771628289064,pattern,swipe,274,464,1,1771628289425
genuine,1771628289064,pattern,swipe,272,475,1,1771628289441
genuine,1771628289064,pattern,swipe,272,484,1,1771628289458
genuine,1771628289064,pattern,swipe,272,489,1,1771628289474
genuine,1771628289064,pattern,swipe,272,492,1,1771628289492
genuine,1771628289064,pattern,swipe,272,492,1,1771628289508
genuine,1771628289064,pattern,swipe,272,492,1,1771628289535
genuine,1771628289064,pattern,swipe,272,492,1,1771628289541
genuine,1771628290559,pattern,swipe,85,315,1,1771628290560
genuine,1771628290559,pattern,swipe,85,315,1,1771628290573
genuine,1771628290559,pattern,swipe,85,315,1,1771628290595
genuine,1771628290559,pattern,swipe,94,317,1,1771628290605
genuine,1771628290559,pattern,swipe,111,319,1,1771628290623
genuine,1771628290559,pattern,swipe,126,320,1,1771628290641
genuine,1771628290559,pattern,swipe,141,319,1,1771628290657
genuine,1771628290559,pattern,swipe,165,317,1,1771628290674
genuine,1771628290559,pattern,swipe,193,315,1,1771628290690
genuine,1771628290559,pattern,swipe,230,312,1,1771628290707
genuine,1771628290559,pattern,swipe,268,311,1,1771628290741
genuine,1771628290559,pattern,swipe,255,311,1,1771628290724
genuine,1771628290559,pattern,swipe,282,317,1,1771628290757
genuine,1771628290559,pattern,swipe,286,321,1,1771628290773
genuine,1771628290559,pattern,swipe,288,324,1,1771628290790
genuine,1771628290559,pattern,swipe,290,329,1,1771628290806
genuine,1771628290559,pattern,swipe,291,336,1,1771628290823
genuine,1771628290559,pattern,swipe,291,345,1,1771628290840
genuine,1771628290559,pattern,swipe,288,361,1,1771628290856
genuine,1771628290559,pattern,swipe,282,381,1,1771628290873
genuine,1771628290559,pattern,swipe,274,404,1,1771628290889
genuine,1771628290559,pattern,swipe,265,426,1,1771628290906
genuine,1771628290559,pattern,swipe,258,447,1,1771628290923
genuine,1771628290559,pattern,swipe,255,462,1,1771628290940
genuine,1771628290559,pattern,swipe,252,476,1,1771628290956
genuine,1771628290559,pattern,swipe,251,484,1,1771628290973
genuine,1771628290559,pattern,swipe,251,490,1,1771628290989
genuine,1771628290559,pattern,swipe,251,494,1,1771628291006
genuine,1771628290559,pattern,swipe,251,495,1,1771628291023
genuine,1771628290559,pattern,swipe,251,495,1,1771628291039
genuine,1771628290559,pattern,swipe,251,495,1,1771628291056
genuine,1771628290559,pattern,swipe,251,495,1,1771628291076
genuine,1771628290559,pattern,swipe,251,495,1,1771628291089
genuine,1771628292061,pattern,swipe,82,317,1,1771628292063
genuine,1771628292061,pattern,swipe,82,317,1,1771628292066
genuine,1771628292061,pattern,swipe,82,317,1,1771628292089
genuine,1771628292061,pattern,swipe,92,321,1,1771628292105
genuine,1771628292061,pattern,swipe,104,324,1,1771628292122
genuine,1771628292061,pattern,swipe,117,324,1,1771628292138
genuine,1771628292061,pattern,swipe,139,322,1,1771628292155
genuine,1771628292061,pattern,swipe,166,319,1,1771628292174
genuine,1771628292061,pattern,swipe,197,317,1,1771628292188
genuine,1771628292061,pattern,swipe,229,318,1,1771628292205
genuine,1771628292061,pattern,swipe,256,320,1,1771628292221
genuine,1771628292061,pattern,swipe,276,325,1,1771628292239
genuine,1771628292061,pattern,swipe,287,332,1,1771628292256
genuine,1771628292061,pattern,swipe,294,340,1,1771628292271
genuine,1771628292061,pattern,swipe,299,348,1,1771628292288
genuine,1771628292061,pattern,swipe,299,356,1,1771628292304
genuine,1771628292061,pattern,swipe,298,362,1,1771628292321
genuine,1771628292061,pattern,swipe,294,375,1,1771628292338
genuine,1771628292061,pattern,swipe,288,393,1,1771628292354
genuine,1771628292061,pattern,swipe,281,414,1,1771628292371
genuine,1771628292061,pattern,swipe,272,437,1,1771628292388
genuine,1771628292061,pattern,swipe,265,457,1,1771628292404
genuine,1771628292061,pattern,swipe,262,473,1,1771628292421
genuine,1771628292061,pattern,swipe,261,485,1,1771628292438
genuine,1771628292061,pattern,swipe,260,493,1,1771628292454
genuine,1771628292061,pattern,swipe,260,497,1,1771628292471
genuine,1771628292061,pattern,swipe,260,497,1,1771628292488
genuine,1771628292061,pattern,swipe,260,497,1,1771628292504
genuine,1771628292061,pattern,swipe,260,498,1,1771628292521
genuine,1771628292061,pattern,swipe,260,498,1,1771628292537
genuine,1771628292061,pattern,swipe,260,498,1,1771628292554
genuine,1771628292061,pattern,swipe,260,498,1,1771628292564
genuine,1771628293556,pattern,swipe,83,322,1,1771628293558
genuine,1771628293556,pattern,swipe,83,322,1,1771628293570
genuine,1771628293556,pattern,swipe,91,321,1,1771628293586
genuine,1771628293556,pattern,swipe,97,320,1,1771628293592
genuine,1771628293556,pattern,swipe,107,318,1,1771628293603
genuine,1771628293556,pattern,swipe,125,314,1,1771628293619
genuine,1771628293556,pattern,swipe,151,311,1,1771628293636
genuine,1771628293556,pattern,swipe,180,309,1,1771628293653
genuine,1771628293556,pattern,swipe,209,309,1,1771628293669
genuine,1771628293556,pattern,swipe,236,309,1,1771628293686
genuine,1771628293556,pattern,swipe,258,311,1,1771628293703
genuine,1771628293556,pattern,swipe,273,316,1,1771628293720
genuine,1771628293556,pattern,swipe,284,328,1,1771628293752
genuine,1771628293556,pattern,swipe,285,335,1,1771628293769
genuine,1771628293556,pattern,swipe,281,322,1,1771628293736
genuine,1771628293556,pattern,swipe,286,349,1,1771628293786
genuine,1771628293556,pattern,swipe,284,366,1,1771628293803
genuine,1771628293556,pattern,swipe,280,386,1,1771628293819
genuine,1771628293556,pattern,swipe,274,410,1,1771628293836
genuine,1771628293556,pattern,swipe,268,433,1,1771628293853
genuine,1771628293556,pattern,swipe,265,454,1,1771628293869
genuine,1771628293556,pattern,swipe,264,469,1,1771628293886
genuine,1771628293556,pattern,swipe,265,478,1,1771628293902
genuine,1771628293556,pattern,swipe,266,486,1,1771628293919
genuine,1771628293556,pattern,swipe,267,490,1,1771628293936
genuine,1771628293556,pattern,swipe,267,493,1,1771628293953
genuine,1771628293556,pattern,swipe,267,493,1,1771628293969
genuine,1771628293556,pattern,swipe,267,493,1,1771628293986
genuine,1771628293556,pattern,swipe,267,493,1,1771628294013
genuine,1771628293556,pattern,swipe,267,492,1,1771628294024
genuine,1771628293556,pattern,swipe,267,491,1,1771628294035
genuine,1771628295027,pattern,swipe,79,323,1,1771628295028
genuine,1771628295027,pattern,swipe,80,323,1,1771628295051
genuine,1771628295027,pattern,swipe,90,319,1,1771628295062
genuine,1771628295027,pattern,swipe,95,318,1,1771628295067
genuine,1771628295027,pattern,swipe,110,315,1,1771628295084
genuine,1771628295027,pattern,swipe,131,311,1,1771628295100
genuine,1771628295027,pattern,swipe,156,307,1,1771628295117
genuine,1771628295027,pattern,swipe,184,305,1,1771628295134
genuine,1771628295027,pattern,swipe,213,305,1,1771628295151
genuine,1771628295027,pattern,swipe,240,308,1,1771628295167
genuine,1771628295027,pattern,swipe,268,315,1,1771628295186
genuine,1771628295027,pattern,swipe,278,320,1,1771628295200
genuine,1771628295027,pattern,swipe,291,328,1,1771628295218
genuine,1771628295027,pattern,swipe,297,333,1,1771628295234
genuine,1771628295027,pattern,swipe,300,338,1,1771628295250
genuine,1771628295027,pattern,swipe,300,343,1,1771628295268
genuine,1771628295027,pattern,swipe,298,351,1,1771628295284
genuine,1771628295027,pattern,swipe,292,367,1,1771628295301
genuine,1771628295027,pattern,swipe,284,386,1,1771628295318
genuine,1771628295027,pattern,swipe,279,405,1,1771628295334
genuine,1771628295027,pattern,swipe,277,422,1,1771628295351
genuine,1771628295027,pattern,swipe,276,433,1,1771628295367
genuine,1771628295027,pattern,swipe,275,447,1,1771628295383
genuine,1771628295027,pattern,swipe,273,459,1,1771628295401
genuine,1771628295027,pattern,swipe,271,470,1,1771628295417
genuine,1771628295027,pattern,swipe,270,478,1,1771628295434
genuine,1771628295027,pattern,swipe,270,483,1,1771628295467
genuine,1771628295027,pattern,swipe,270,482,1,1771628295500
genuine,1771628295027,pattern,swipe,271,481,1,1771628295517
genuine,1771628295027,pattern,swipe,273,479,1,1771628295533
genuine,1771628296500,pattern,swipe,75,326,1,1771628296501
genuine,1771628296500,pattern,swipe,75,326,1,1771628296505
